Roadway Name,Date,AM,PM
Caton Avenue,2017-11-18,222.91666666666669,331.2083333333333
Church Avenue,2017-11-18,218.16666666666666,322.375
Clarendon Road,2017-11-18,217.29166666666666,428.25
Classon Avenue,2017-11-18,185.83333333333334,364.1666666666667
Cross Island Parkway,2017-11-18,1096.9583333333333,2070.708333333333
Flatbush Avenue,2017-11-18,623.4375,859.125
Fulton Street,2017-11-18,174.5,315.625
GATES Avenue,2017-11-18,68.04166666666666,125.5
Gates Avenue,2017-11-18,48.458333333333336,114.375
Hicks Street,2017-11-18,149.625,379.5833333333333
Kings Highway,2017-11-18,136.04166666666669,287.16666666666663
Lafayette Avenue,2017-11-18,268.25,536.8333333333334
Mc Donald Avenue,2017-11-18,110.20833333333334,210.58333333333331
Myrtle Avenue,2017-11-18,156.8125,297.5833333333333
Nostrand Avenue,2017-11-18,336.31666666666666,527.7666666666667
Ocean Avenue,2017-11-18,255.875,463.875
Ocean Parkway Main Road,2017-11-18,331.375,793.875
Ocean Parkway Service Road,2017-11-18,13.333333333333332,52.83333333333333
Prospect Park West,2017-11-18,351.4166666666667,706.75
Putnam Avenue,2017-11-18,36.5,95.54166666666666
Rogers Avenue,2017-11-18,578.1666666666667,884.6666666666667
Tompkins Avenue,2017-11-18,188.5,381
Union Street,2017-11-18,145.70833333333331,249.875
Van Wyck Expressway,2017-11-18,3062.5,3852.875
4 Avenue,2017-11-19,242.16666666666669,520.1666666666667
6 Avenue,2017-11-19,82.16666666666667,218.33333333333334
7 Avenue,2017-11-19,74.375,184.95833333333334
8 Avenue,2017-11-19,302.1666666666667,605
9 Street,2017-11-19,123.875,247.66666666666669
Albany Avenue,2017-11-19,133.81666666666666,259.85
Ashland Place,2017-11-19,31.75,78.25
Avenue D,2017-11-19,132.5,228.25
Avenue M,2017-11-19,169.79166666666666,352.08333333333337
Avenue N,2017-11-19,285,692.4166666666666
Avenue P,2017-11-19,240.125,546.3333333333334
Bedford Avenue,2017-11-19,262.3666666666667,455.3
Belt Parkway,2017-11-19,1312.375,2420.4791666666665
Brooklyn Avenue,2017-11-19,230.58333333333334,479.8333333333333
Brooklyn Queens Expressway Main Road,2017-11-19,1177.7083333333333,1911.5833333333333
Brooklyn Queens Expressway Service Road,2017-11-19,108.16666666666666,262.9166666666667
Caton Avenue,2017-11-19,186.20833333333331,314.2083333333333
Church Avenue,2017-11-19,205.95833333333331,295.91666666666663
Clarendon Road,2017-11-19,199.91666666666666,363.91666666666663
Classon Avenue,2017-11-19,157,312.25
Cross Island Parkway,2017-11-19,895.9791666666667,2035.6666666666667
Flatbush Avenue,2017-11-19,550.9583333333333,805.7916666666667
Fulton Street,2017-11-19,160.58333333333331,322.5
GATES Avenue,2017-11-19,49,109.95833333333333
Gates Avenue,2017-11-19,42.41666666666667,91.41666666666667
Hicks Street,2017-11-19,106.45833333333334,343.04166666666663
Kings Highway,2017-11-19,168.70833333333334,293.41666666666663
Lafayette Avenue,2017-11-19,225,484.1666666666667
Mc Donald Avenue,2017-11-19,132.75,233.95833333333331
Myrtle Avenue,2017-11-19,151.1875,266.5625
Nostrand Avenue,2017-11-19,318.7,532.0333333333333
Ocean Avenue,2017-11-19,238.04166666666669,438.79166666666663
Ocean Parkway Main Road,2017-11-19,448.04166666666663,901.7916666666667
Ocean Parkway Service Road,2017-11-19,51.54166666666667,99.95833333333334
Prospect Park West,2017-11-19,293.1666666666667,640.9166666666666
Putnam Avenue,2017-11-19,32.58333333333333,78.08333333333333
Rogers Avenue,2017-11-19,482.25,718.625
Tompkins Avenue,2017-11-19,165.41666666666666,333.5833333333333
Union Street,2017-11-19,115.70833333333334,241.20833333333331
Van Wyck Expressway,2017-11-19,2821.375,3844.25
Bedford Park Boulevard  Service Road,2018-01-20,126.41666666666666,276.95833333333337
Bedford Park Boulevard Main Road,2018-01-20,114.70833333333334,243.20833333333331
Douglaston Parkway,2018-01-20,105.75,256
East 149 Street,2018-01-20,228.20833333333334,483.95833333333337
East 163 Street,2018-01-20,250,506.75
East 174 Street,2018-01-20,131.91666666666666,297.95833333333337
Exterior Street/135 Street,2018-01-20,745.6666666666666,1262.9166666666667
River Avenue,2018-01-20,83.83333333333334,226.95833333333331
Southern Boulevard,2018-01-20,167.66666666666669,305.375
Woodhaven Boulevard Main Road,2018-01-20,483.3333333333333,1097.7083333333333
Woodhaven Boulevard Service Road,2018-01-20,170.41666666666669,355.9166666666667
Bedford Park Boulevard  Service Road,2018-01-21,103.95833333333334,202.08333333333334
Bedford Park Boulevard Main Road,2018-01-21,99.75,193.29166666666669
Douglaston Parkway,2018-01-21,81.25,218.45833333333334
East 149 Street,2018-01-21,179.08333333333331,359.54166666666663
East 163 Street,2018-01-21,227.95833333333331,415.20833333333337
East 174 Street,2018-01-21,100.875,203.16666666666666
Exterior Street/135 Street,2018-01-21,641.3333333333334,1116
River Avenue,2018-01-21,63.33333333333333,189.66666666666666
Southern Boulevard,2018-01-21,127.66666666666666,224.79166666666669
Woodhaven Boulevard Main Road,2018-01-21,391.45833333333337,865.125
Woodhaven Boulevard Service Road,2018-01-21,129.625,267.1666666666667
Bedford Park Boulevard  Service Road,2018-01-22,184.75,297.33333333333337
Bedford Park Boulevard Main Road,2018-01-22,141.33333333333331,225.95833333333331
Douglaston Parkway,2018-01-22,162.95833333333331,254.91666666666669
East 149 Street,2018-01-22,406.70833333333337,560.3333333333333
East 163 Street,2018-01-22,305.9166666666667,452.2916666666667
East 174 Street,2018-01-22,158.375,242.25
Exterior Street/135 Street,2018-01-22,772,1158.3333333333333
River Avenue,2018-01-22,97.20833333333334,180.91666666666669
Southern Boulevard,2018-01-22,191.125,243.83333333333334
Woodhaven Boulevard Main Road,2018-01-22,535.2916666666667,1119.125
Woodhaven Boulevard Service Road,2018-01-22,174.20833333333331,331
Bedford Park Boulevard  Service Road,2018-01-23,195.25,263.83333333333337
Bedford Park Boulevard Main Road,2018-01-23,143.20833333333331,249.33333333333331
Douglaston Parkway,2018-01-23,182.875,304.5
East 149 Street,2018-01-23,405.08333333333337,537.9166666666667
East 163 Street,2018-01-23,306,452.95833333333337
East 174 Street,2018-01-23,157.875,243
Exterior Street/135 Street,2018-01-23,766.8333333333334,1136.3333333333333
River Avenue,2018-01-23,98.5,194.70833333333331
Southern Boulevard,2018-01-23,192,284.75
Woodhaven Boulevard Main Road,2018-01-23,566.9166666666667,1098
Woodhaven Boulevard Service Road,2018-01-23,200.08333333333331,330.125
Bedford Park Boulevard  Service Road,2018-01-24,170.41666666666666,293.45833333333337
Bedford Park Boulevard Main Road,2018-01-24,145.875,241.79166666666669
Douglaston Parkway,2018-01-24,239.70833333333331,317.625
East 149 Street,2018-01-24,400.875,538.5416666666667
East 163 Street,2018-01-24,307.58333333333337,487.29166666666663
East 174 Street,2018-01-24,158.41666666666669,228.79166666666666
Exterior Street/135 Street,2018-01-24,751.75,1688.9166666666667
River Avenue,2018-01-24,104.25,189.91666666666666
Southern Boulevard,2018-01-24,185.16666666666666,280.54166666666663
Woodhaven Boulevard Main Road,2018-01-24,560.625,1169.5
Woodhaven Boulevard Service Road,2018-01-24,194.58333333333331,322.375
Bedford Park Boulevard  Service Road,2018-01-25,176.875,290.5
Bedford Park Boulevard Main Road,2018-01-25,144.66666666666666,254.41666666666666
Douglaston Parkway,2018-01-25,164.5,379.625
East 149 Street,2018-01-25,379.25,547.7916666666667
East 163 Street,2018-01-25,305.29166666666663,467.875
East 174 Street,2018-01-25,146.54166666666666,261.9166666666667
Exterior Street/135 Street,2018-01-25,758.6666666666666,1133.25
River Avenue,2018-01-25,102.04166666666667,193.125
Southern Boulevard,2018-01-25,197.70833333333331,279.20833333333337
Woodhaven Boulevard Main Road,2018-01-25,568.9583333333334,1203.8333333333333
Woodhaven Boulevard Service Road,2018-01-25,191.75,335.1666666666667
Bedford Park Boulevard  Service Road,2018-01-26,177.95833333333331,284.08333333333337
Bedford Park Boulevard Main Road,2018-01-26,145.25,271.5833333333333
Douglaston Parkway,2018-01-26,238.79166666666669,401.66666666666663
East 149 Street,2018-01-26,358.83333333333337,532.3333333333333
East 163 Street,2018-01-26,309.5,503.625
East 174 Street,2018-01-26,166.625,276.4166666666667
Exterior Street/135 Street,2018-01-26,764.4166666666666,1167.5
River Avenue,2018-01-26,103.45833333333334,240.375
Southern Boulevard,2018-01-26,187.20833333333331,289.54166666666663
Woodhaven Boulevard Main Road,2018-01-26,584.25,1237.125
Woodhaven Boulevard Service Road,2018-01-26,201.41666666666666,358.33333333333337
Bedford Park Boulevard  Service Road,2018-01-27,127.875,262.41666666666663
Bedford Park Boulevard Main Road,2018-01-27,124.25,241.875
Douglaston Parkway,2018-01-27,118.95833333333334,244.54166666666669
East 149 Street,2018-01-27,237.20833333333334,483.8333333333333
East 163 Street,2018-01-27,287.0416666666667,497.9166666666667
East 174 Street,2018-01-27,111.375,255.33333333333331
Exterior Street/135 Street,2018-01-27,741.5833333333334,1235.3333333333333
River Avenue,2018-01-27,78.91666666666666,228.70833333333331
Southern Boulevard,2018-01-27,161.875,286.5416666666667
Woodhaven Boulevard Main Road,2018-01-27,481.70833333333337,1104.0833333333335
Woodhaven Boulevard Service Road,2018-01-27,144.45833333333331,332.5833333333333
Bedford Park Boulevard  Service Road,2018-01-28,101.58333333333333,202.5
Bedford Park Boulevard Main Road,2018-01-28,101.125,180.75
Douglaston Parkway,2018-01-28,75.45833333333333,196.5
East 149 Street,2018-01-28,179.83333333333334,359.95833333333337
East 163 Street,2018-01-28,221.25,427.16666666666663
East 174 Street,2018-01-28,98.45833333333333,198.33333333333331
Exterior Street/135 Street,2018-01-28,629.75,1085
River Avenue,2018-01-28,61.66666666666667,193.20833333333334
Southern Boulevard,2018-01-28,129.66666666666666,216.75
Woodhaven Boulevard Main Road,2018-01-28,390.41666666666663,913.2916666666667
Woodhaven Boulevard Service Road,2018-01-28,118.79166666666667,262.83333333333337
11 Avenue,2018-03-03,347.13888888888886,708.1388888888888
167 Street,2018-03-03,17.416666666666668,41.666666666666664
31 Avenue,2018-03-03,74.58333333333334,179.20833333333331
47 Avenue,2018-03-03,4.958333333333334,15
8 Avenue,2018-03-03,1022.25,1495.25
9 Avenue,2018-03-03,1107.5833333333333,1776.3333333333333
Grand Street,2018-03-03,285.91666666666663,448.79166666666663
Southern Boulevard,2018-03-03,84.04166666666666,157.41666666666669
West 42 Street,2018-03-03,404.25,624.6666666666667
Westchester Avenue,2018-03-03,330.25,607.25
11 Avenue,2018-03-04,414.1111111111111,581.2777777777778
167 Street,2018-03-04,37.833333333333336,35.083333333333336
31 Avenue,2018-03-04,73.04166666666666,142.58333333333331
47 Avenue,2018-03-04,6.541666666666667,12.333333333333334
8 Avenue,2018-03-04,1016,1452.1666666666667
9 Avenue,2018-03-04,1140.9166666666667,1657.1666666666667
Grand Street,2018-03-04,269.16666666666663,415.83333333333337
Southern Boulevard,2018-03-04,78.875,118.875
West 42 Street,2018-03-04,391.625,560.25
Westchester Avenue,2018-03-04,307.45833333333337,490.25
11 Avenue,2018-03-05,427.5277777777778,625.0277777777778
167 Street,2018-03-05,47.5,48.5
31 Avenue,2018-03-05,102.79166666666666,165.66666666666669
47 Avenue,2018-03-05,9,16.166666666666668
8 Avenue,2018-03-05,1040.9166666666667,1417.4166666666667
9 Avenue,2018-03-05,1009.5,1657.8333333333333
Grand Street,2018-03-05,300.2916666666667,365.625
Southern Boulevard,2018-03-05,109.95833333333334,151.25
West 42 Street,2018-03-05,439.875,588.625
Westchester Avenue,2018-03-05,369.9166666666667,531.25
11 Avenue,2018-03-06,442.2222222222222,603.4722222222222
167 Street,2018-03-06,52.916666666666664,54.416666666666664
31 Avenue,2018-03-06,107.79166666666666,177.875
47 Avenue,2018-03-06,11.333333333333334,19.333333333333332
8 Avenue,2018-03-06,1086.0833333333333,1381.6666666666667
9 Avenue,2018-03-06,1058.0833333333333,1720.0833333333333
Grand Street,2018-03-06,295.625,422.5
Southern Boulevard,2018-03-06,107.91666666666667,159.29166666666669
West 42 Street,2018-03-06,472.125,653.6666666666667
Westchester Avenue,2018-03-06,370.375,563.5416666666667
47 Avenue,2018-03-07,8.5,8.625
West 42 Street,2018-03-07,385.54166666666663,434.3333333333333
Westchester Avenue,2018-03-07,292.0833333333333,324.5
47 Avenue,2018-03-08,2.625,8.833333333333334
West 42 Street,2018-03-08,396.625,616.375
Westchester Avenue,2018-03-08,306.5,536.7083333333333
11 Avenue,2018-03-09,425.2222222222222,625.4444444444445
167 Street,2018-03-09,44.416666666666664,51.083333333333336
31 Avenue,2018-03-09,96.04166666666666,189.375
47 Avenue,2018-03-09,5.041666666666666,9.958333333333332
8 Avenue,2018-03-09,956.75,1322.5833333333333
9 Avenue,2018-03-09,1093.8333333333333,1508.1666666666667
Grand Street,2018-03-09,315.875,447.625
Southern Boulevard,2018-03-09,107.04166666666667,182.66666666666669
West 42 Street,2018-03-09,463.75,570.3333333333333
Westchester Avenue,2018-03-09,366.5833333333333,581.625
11 Avenue,2018-03-10,382.2777777777778,755.9166666666666
167 Street,2018-03-10,19.166666666666668,34.75
31 Avenue,2018-03-10,75.20833333333333,177.33333333333331
47 Avenue,2018-03-10,5.375,17.875
8 Avenue,2018-03-10,1059.4166666666667,1455.4166666666667
9 Avenue,2018-03-10,1212.75,1801.5
Grand Street,2018-03-10,298.29166666666663,466.91666666666663
Southern Boulevard,2018-03-10,100.70833333333333,152.70833333333334
Westchester Avenue,2018-03-10,337.83333333333337,616.5833333333333
11 Avenue,2018-03-11,348.6944444444444,649.5555555555555
167 Street,2018-03-11,15.333333333333334,29.583333333333332
31 Avenue,2018-03-11,65.33333333333334,145.41666666666669
47 Avenue,2018-03-11,6.25,14.916666666666666
8 Avenue,2018-03-11,960.4166666666666,1517.5
9 Avenue,2018-03-11,1045.0833333333333,1708.4166666666667
Grand Street,2018-03-11,215.75,399.4583333333333
Southern Boulevard,2018-03-11,70.20833333333333,126.83333333333334
11 Avenue,2018-03-12,420.2222222222222,648.6666666666666
167 Street,2018-03-12,38.833333333333336,38.333333333333336
31 Avenue,2018-03-12,96.79166666666666,149.58333333333331
47 Avenue,2018-03-12,9.25,16.708333333333336
8 Avenue,2018-03-12,987,1397.4166666666667
9 Avenue,2018-03-12,1001.4166666666666,1690.3333333333333
Grand Street,2018-03-12,281.7916666666667,403.4166666666667
Southern Boulevard,2018-03-12,120.875,198.04166666666669
West 42 Street,2018-03-12,418.16666666666663,594.9583333333333
Westchester Avenue,2018-03-12,378.125,541.5
11 Avenue,2018-03-13,458.38888888888886,610.4166666666666
167 Street,2018-03-13,41.833333333333336,34
31 Avenue,2018-03-13,96.125,163
47 Avenue,2018-03-13,9.041666666666668,14.791666666666668
8 Avenue,2018-03-13,970.5833333333334,1206.5
9 Avenue,2018-03-13,1054.6666666666667,1621.3333333333333
Grand Street,2018-03-13,272.75,387.875
Southern Boulevard,2018-03-13,124.45833333333334,161.91666666666666
West 42 Street,2018-03-13,484.58333333333337,619.3333333333333
Westchester Avenue,2018-03-13,327.25,563.9583333333334
11 Avenue,2018-03-14,430.88888888888886,692.7222222222222
167 Street,2018-03-14,36.333333333333336,42.416666666666664
31 Avenue,2018-03-14,99.16666666666667,163.70833333333331
47 Avenue,2018-03-14,9.166666666666668,17.375
8 Avenue,2018-03-14,849.9166666666666,1317.5
9 Avenue,2018-03-14,1044,1864.25
Grand Street,2018-03-14,276.75,435.5833333333333
Southern Boulevard,2018-03-14,114.41666666666667,154
West 42 Street,2018-03-14,419.75,519.4166666666666
Westchester Avenue,2018-03-14,356.66666666666663,575.5
11 Avenue,2018-03-15,430.8055555555555,637.25
167 Street,2018-03-15,37.166666666666664,42.166666666666664
31 Avenue,2018-03-15,105.75,177.08333333333334
47 Avenue,2018-03-15,10.333333333333332,17.125
8 Avenue,2018-03-15,977.4166666666666,1332.5
9 Avenue,2018-03-15,1101.75,1691.5833333333333
Grand Street,2018-03-15,298.91666666666663,414.95833333333337
Southern Boulevard,2018-03-15,100.54166666666666,156.29166666666666
West 42 Street,2018-03-15,502.0416666666667,549.3333333333334
Westchester Avenue,2018-03-15,347.875,517.5416666666667
108 Street,2018-04-07,174.79166666666666,403.7083333333333
204 Street,2018-04-07,25.75,48.54166666666667
56 Road,2018-04-07,162.91666666666669,276.58333333333337
6 Avenue,2018-04-07,1127.9166666666667,1603.5833333333333
Albany Avenue,2018-04-07,88.875,216.33333333333331
Boston Road,2018-04-07,316.83333333333337,714.0833333333333
Bronx River Parkway,2018-04-07,1459.1666666666665,3100.625
Catherine Street,2018-04-07,58.5,97
Cedar Avenue,2018-04-07,93.58333333333334,167.29166666666669
Central Avenue,2018-04-07,126.41666666666666,270.25
Colonial Road,2018-04-07,42.041666666666664,105.5
Crotona Avenue,2018-04-07,106.83333333333334,260.375
East 170  Main Road,2018-04-07,89.41666666666667,191.83333333333334
East 170 Main Road,2018-04-07,106.41666666666667,212.58333333333334
East 170 Service Road,2018-04-07,63.333333333333336,136.79166666666666
Grand Concourse,2018-04-07,188.45833333333334,433.8333333333333
Grand Concourse Main Road,2018-04-07,245.25,606.125
Grand Concourse Service Road,2018-04-07,166.45833333333331,303.16666666666663
Harrod Avenue,2018-04-07,44,85.20833333333334
Jewel Avenue,2018-04-07,101.79166666666666,239.79166666666669
Kings Highway,2018-04-07,85.47916666666667,164.58333333333334
Linden Boulevard,2018-04-07,258.3333333333333,467.58333333333337
Madison Avenue,2018-04-07,603.1666666666666,1047
Main Street,2018-04-07,142.33333333333334,275.1666666666667
Mc Donald Avenue,2018-04-07,103.58333333333334,237.91666666666669
Merrick Boulevard,2018-04-07,267.75,562.625
Montrose Avenue,2018-04-07,74.66666666666667,183.16666666666666
New York Avenue,2018-04-07,63.54166666666667,162.66666666666666
Norfolk Street,2018-04-07,87.33333333333333,188.25
Poly Place,2018-04-07,107.16666666666666,250.29166666666666
Southern Boulevard,2018-04-07,185.47916666666669,421.22916666666663
Tinton Avenue,2018-04-07,36.29166666666667,90.625
Utica Avenue,2018-04-07,309.95833333333337,546.25
Utopia Parkway,2018-04-07,145.375,298.91666666666663
W 155 Street,2018-04-07,346.125,557.1666666666667
Webster Ave,2018-04-07,232.79166666666669,482.20833333333337
108 Street,2018-04-08,173.375,410.91666666666663
204 Street,2018-04-08,21,41.979166666666664
56 Road,2018-04-08,102.66666666666666,190.58333333333331
6 Avenue,2018-04-08,852.5,1393.6666666666667
Albany Avenue,2018-04-08,70,183.125
Boston Road,2018-04-08,254.83333333333331,600.8333333333334
Bronx River Parkway,2018-04-08,1234.4583333333335,3039.208333333333
Catherine Street,2018-04-08,42.166666666666664,94.66666666666667
Cedar Avenue,2018-04-08,84.75,152.66666666666669
Central Avenue,2018-04-08,142.25,315.7916666666667
Colonial Road,2018-04-08,32.458333333333336,93.79166666666666
Crotona Avenue,2018-04-08,93.83333333333333,206.16666666666669
East 170  Service Road,2018-04-08,17.583333333333332,22.333333333333332
East 170 Main Road,2018-04-08,72.33333333333333,165.45833333333334
East 170 Service Road,2018-04-08,97.33333333333333,206.33333333333334
Grand Concourse,2018-04-08,144.66666666666669,332.14583333333337
Grand Concourse Main Road,2018-04-08,202.83333333333331,506
Grand Concourse Service Road,2018-04-08,147.91666666666666,259.6666666666667
Harrod Avenue,2018-04-08,44.20833333333333,75.04166666666667
Jewel Avenue,2018-04-08,134.45833333333334,319.125
Kings Highway,2018-04-08,71.41666666666667,167
Linden Boulevard,2018-04-08,240.83333333333331,436.3333333333333
Madison Avenue,2018-04-08,525.5833333333334,935.8333333333334
Main Street,2018-04-08,127.875,230.54166666666666
Mc Donald Avenue,2018-04-08,143.875,317.2916666666667
Merrick Boulevard,2018-04-08,248.625,460.20833333333337
Montrose Avenue,2018-04-08,64.83333333333333,141.75
New York Avenue,2018-04-08,62.708333333333336,143.25
Norfolk Street,2018-04-08,73.58333333333333,121.83333333333333
Poly Place,2018-04-08,102.16666666666666,317.9583333333333
Southern Boulevard,2018-04-08,155.35416666666669,346.2708333333333
Tinton Avenue,2018-04-08,38.125,77.20833333333334
Utica Avenue,2018-04-08,289.20833333333337,485
Utopia Parkway,2018-04-08,131.75,255.20833333333334
W 155 Street,2018-04-08,307.83333333333337,520.2083333333334
Webster Ave,2018-04-08,205.58333333333334,388.375
108 Street,2018-04-09,212.41666666666666,414.75
204 Street,2018-04-09,38.5,66.4375
56 Road,2018-04-09,193.95833333333331,272.08333333333337
6 Avenue,2018-04-09,1147.5,1701.6666666666667
Albany Avenue,2018-04-09,100.91666666666667,196.375
Boston Road,2018-04-09,378.5,603.875
Bronx River Parkway,2018-04-09,1794.5,2763.875
Catherine Street,2018-04-09,74.16666666666667,97.5
Cedar Avenue,2018-04-09,101.66666666666666,166.16666666666666
Central Avenue,2018-04-09,214.41666666666669,378.8333333333333
Colonial Road,2018-04-09,65.66666666666667,117.16666666666667
Crotona Avenue,2018-04-09,160.16666666666669,271.95833333333337
East 170 Main Road,2018-04-09,108.79166666666667,180.29166666666669
East 170 Service Road,2018-04-09,86,130.29166666666669
Grand Concourse,2018-04-09,270.41666666666663,450.12500000000006
Grand Concourse Main Road,2018-04-09,363.58333333333337,568.875
Grand Concourse Service Road,2018-04-09,209.95833333333334,305.625
Harrod Avenue,2018-04-09,51.79166666666667,69.91666666666667
Jewel Avenue,2018-04-09,212.625,366.2916666666667
Kings Highway,2018-04-09,166.41666666666666,246.60416666666666
Linden Boulevard,2018-04-09,340.5,467.70833333333337
Madison Avenue,2018-04-09,776.1666666666666,1121.1666666666667
Main Street,2018-04-09,146.20833333333331,219.70833333333331
Mc Donald Avenue,2018-04-09,200.08333333333334,335.66666666666663
Merrick Boulevard,2018-04-09,370.70833333333337,589.125
Montrose Avenue,2018-04-09,106.08333333333333,161.66666666666666
New York Avenue,2018-04-09,78.95833333333334,152.16666666666666
Norfolk Street,2018-04-09,61.75,88.75
Poly Place,2018-04-09,177.79166666666669,278.2083333333333
Southern Boulevard,2018-04-09,258.9791666666667,396.02083333333337
Tinton Avenue,2018-04-09,67.625,101.125
Utica Avenue,2018-04-09,326.04166666666663,485.29166666666663
Utopia Parkway,2018-04-09,245.58333333333331,325.20833333333337
W 155 Street,2018-04-09,358.5,465.91666666666663
Webster Ave,2018-04-09,288,421.1666666666667
108 Street,2018-04-10,217.375,414.5
204 Street,2018-04-10,41.875,59.45833333333333
56 Road,2018-04-10,204.5,270.66666666666663
6 Avenue,2018-04-10,1284.6666666666667,1814.75
Albany Avenue,2018-04-10,100.95833333333334,195.45833333333331
Boston Road,2018-04-10,378.875,622.5416666666666
Bronx River Parkway,2018-04-10,1792.4166666666665,2859.375
Catherine Street,2018-04-10,82.08333333333333,106.33333333333333
Cedar Avenue,2018-04-10,96.33333333333334,157.91666666666669
Central Avenue,2018-04-10,221.875,388.66666666666663
Colonial Road,2018-04-10,68.45833333333333,117.125
Crotona Avenue,2018-04-10,161.375,272.5
East 170 Main Road,2018-04-10,107.54166666666666,176.25
East 170 Service Road,2018-04-10,81.375,133.41666666666669
Grand Concourse,2018-04-10,295.0833333333333,424.3541666666667
Grand Concourse Main Road,2018-04-10,378.08333333333337,599.0833333333333
Grand Concourse Service Road,2018-04-10,212.95833333333331,331
Harrod Avenue,2018-04-10,51.04166666666667,78.58333333333334
Jewel Avenue,2018-04-10,222.08333333333331,370.04166666666663
Kings Highway,2018-04-10,163.75,253.66666666666666
Linden Boulevard,2018-04-10,328.33333333333337,471
Madison Avenue,2018-04-10,827.1666666666666,1190.9166666666667
Main Street,2018-04-10,152.79166666666666,230
Mc Donald Avenue,2018-04-10,204.20833333333331,352.75
Merrick Boulevard,2018-04-10,378.33333333333337,584.2916666666667
Montrose Avenue,2018-04-10,97.75,166
New York Avenue,2018-04-10,75.54166666666666,153.83333333333334
Norfolk Street,2018-04-10,62.666666666666664,95.33333333333333
Poly Place,2018-04-10,175.95833333333334,292.20833333333337
Southern Boulevard,2018-04-10,262.9375,411.8125
Tinton Avenue,2018-04-10,71.45833333333333,101.83333333333333
Utica Avenue,2018-04-10,317.91666666666663,485.6666666666667
Utopia Parkway,2018-04-10,245.625,322.08333333333337
W 155 Street,2018-04-10,352.5833333333333,471.41666666666663
Webster Ave,2018-04-10,284.5416666666667,439.83333333333337
108 Street,2018-04-11,216.91666666666669,419.83333333333337
204 Street,2018-04-11,37.333333333333336,66.4375
56 Road,2018-04-11,205.5,293.20833333333337
6 Avenue,2018-04-11,1246.5833333333333,1806.1666666666667
Albany Avenue,2018-04-11,105,206.08333333333331
Boston Road,2018-04-11,400.04166666666663,624.5833333333334
Bronx River Parkway,2018-04-11,1691.7083333333335,2952.958333333333
Catherine Street,2018-04-11,87.16666666666667,114.33333333333333
Cedar Avenue,2018-04-11,89.29166666666667,175.83333333333334
Central Avenue,2018-04-11,221.25,396.375
Colonial Road,2018-04-11,71.45833333333334,124.375
Crotona Avenue,2018-04-11,170.79166666666669,287.875
East 170 Main Road,2018-04-11,95.04166666666666,174.58333333333331
East 170 Service Road,2018-04-11,76,129.58333333333331
Grand Concourse,2018-04-11,274.16666666666663,436.10416666666663
Grand Concourse Main Road,2018-04-11,375.33333333333337,626.4583333333333
Grand Concourse Service Road,2018-04-11,197.16666666666669,317.45833333333337
Harrod Avenue,2018-04-11,50.75,79.54166666666666
Jewel Avenue,2018-04-11,210.83333333333331,364.83333333333337
Kings Highway,2018-04-11,191.29166666666669,264.3541666666667
Linden Boulevard,2018-04-11,332.20833333333337,481.16666666666663
Madison Avenue,2018-04-11,758.1666666666666,1210.25
Main Street,2018-04-11,145.70833333333331,216.20833333333334
Mc Donald Avenue,2018-04-11,210.66666666666669,354.04166666666663
Merrick Boulevard,2018-04-11,374.41666666666663,588.375
Montrose Avenue,2018-04-11,108.5,168
New York Avenue,2018-04-11,81.625,146.04166666666666
Norfolk Street,2018-04-11,65.83333333333333,123.66666666666667
Poly Place,2018-04-11,179.5,319.45833333333337
Southern Boulevard,2018-04-11,270.7708333333333,418.9375
Tinton Avenue,2018-04-11,64.875,95.29166666666667
Utica Avenue,2018-04-11,316.16666666666663,499.33333333333337
Utopia Parkway,2018-04-11,246.08333333333331,335.25
W 155 Street,2018-04-11,343.75,484.79166666666663
Webster Ave,2018-04-11,289.2916666666667,441.7916666666667
108 Street,2018-04-12,220.08333333333331,432.08333333333337
204 Street,2018-04-12,38.8125,64.72916666666667
56 Road,2018-04-12,214.70833333333331,317.125
6 Avenue,2018-04-12,1375.5833333333333,1799.9166666666667
Albany Avenue,2018-04-12,104.54166666666666,198.20833333333331
Boston Road,2018-04-12,409.125,666.3333333333334
Bronx River Parkway,2018-04-12,1721.5416666666665,3045.791666666667
Catherine Street,2018-04-12,78,103.25
Cedar Avenue,2018-04-12,101.83333333333334,184.33333333333331
Central Avenue,2018-04-12,221.16666666666666,395
Colonial Road,2018-04-12,64.04166666666666,126.125
Crotona Avenue,2018-04-12,168.125,299.125
East 170 Main Road,2018-04-12,111.375,198.41666666666669
East 170 Service Road,2018-04-12,77.20833333333333,135.25
Grand Concourse,2018-04-12,288.9375,465.37499999999994
Grand Concourse Main Road,2018-04-12,383.5,685.1666666666667
Grand Concourse Service Road,2018-04-12,210.875,341.625
Harrod Avenue,2018-04-12,46.54166666666667,79.5
Jewel Avenue,2018-04-12,221.79166666666666,397.5
Kings Highway,2018-04-12,161.56249999999997,275.125
Linden Boulevard,2018-04-12,323.75,470.75
Madison Avenue,2018-04-12,658,1250.8333333333333
Main Street,2018-04-12,128.91666666666666,208.16666666666666
Mc Donald Avenue,2018-04-12,211.54166666666666,377.20833333333337
Merrick Boulevard,2018-04-12,388.70833333333337,602.9583333333334
Montrose Avenue,2018-04-12,115.16666666666667,179.75
New York Avenue,2018-04-12,84.91666666666666,149.875
Norfolk Street,2018-04-12,66.91666666666667,139.25
Poly Place,2018-04-12,185.54166666666666,321.625
